Transaction_ID,Date,Year,Month,Quarter,Department,Region,Product_Category,Customer_Segment,Revenue,COGS,Operating_Expense,Budget_Revenue,Budget_COGS,Budget_Expense
TXN01456,8/12/2025,2025,12,Q4,Sales,Hamilton,Training,SME,6128.34,2729.6,560.11,6129.89,2745.88,546.13
TXN00051,9/12/2025,2025,12,Q4,Sales,Christchurch,Hardware,SME,17717.14,11603.15,1716.15,17341.07,12421.51,1699.52
TXN00188,9/12/2025,2025,12,Q4,Operations,Auckland,Professional Services,Government,40996.42,16329.61,3388.17,39311.66,16583.94,3681.31
TXN00590,10/12/2025,2025,12,Q4,IT,Christchurch,Support Services,Individual,6139.54,2480.64,580.89,5600.83,2564.42,574.16
TXN00726,10/12/2025,2025,12,Q4,Marketing,Auckland,Support Services,Government,17498.39,6575.82,2152.33,17173,6319.23,2082.12
TXN01920,10/12/2025,2025,12,Q4,Sales,Christchurch,Consulting,Corporate,35503.76,14330.71,3167.87,34137.34,15373.53,3034.01
TXN01675,11/12/2025,2025,12,Q4,IT,Hamilton,Training,Individual,8743.44,4131.9,764.38,8146.98,4051.35,790.74
TXN00274,12/12/2025,2025,12,Q4,IT,Auckland,Consulting,Corporate,40726.54,17176.23,3969.24,37686.16,18012.43,3921.44
TXN01092,12/12/2025,2025,12,Q4,Marketing,Christchurch,Support Services,Government,10851.93,3918.56,1200.3,9287.25,3791.49,1209.03
TXN01329,12/12/2025,2025,12,Q4,Customer Service,Wellington,Professional Services,Corporate,26108.36,10482.28,2025.07,26631.97,10546.5,2022.06
TXN00783,13/12/2025,2025,12,Q4,Customer Service,Wellington,Support Services,Corporate,10649.41,3905.82,895.63,9897.66,3706.3,881.1
TXN01730,13/12/2025,2025,12,Q4,IT,Auckland,Software,SME,20674.29,6619.58,2317.46,20506.54,6606.73,2387.41
TXN00587,14/12/2025,2025,12,Q4,Customer Service,Auckland,Hardware,Corporate,31760.18,21436.23,2563.39,31617.38,20796.46,2643.93
TXN01608,14/12/2025,2025,12,Q4,Administration,Hamilton,Software,Corporate,36686.37,12331.08,3074.84,33696.04,12485.04,3144.73
TXN00350,15/12/2025,2025,12,Q4,Marketing,Christchurch,Consulting,Government,34330.03,14313.62,3859.66,31831.23,15011.14,3829.03
TXN00217,16/12/2025,2025,12,Q4,Operations,Tauranga,Hardware,Corporate,17728.69,11655.6,1274.65,17254.2,11888.59,1305.78
TXN00059,17/12/2025,2025,12,Q4,Operations,Auckland,Consulting,SME,39953.36,16680.73,2850,40034.08,16999.05,2790.44
TXN00208,17/12/2025,2025,12,Q4,Administration,Wellington,Software,Corporate,22964.26,7989.73,1583.58,21580.75,8076.09,1618.32
TXN01825,17/12/2025,2025,12,Q4,Customer Service,Auckland,Support Services,Government,17188.86,6532.01,1557.72,17543.27,6380.56,1670.51
TXN00227,18/12/2025,2025,12,Q4,Customer Service,Auckland,Consulting,Corporate,41235.86,17989.83,3693.85,39630.19,18553.58,3588.35
TXN00305,18/12/2025,2025,12,Q4,Customer Service,Wellington,Consulting,Corporate,40293.12,16580.6,4039.04,36607.7,17560.53,4223.82
TXN00341,18/12/2025,2025,12,Q4,Administration,Wellington,Consulting,SME,35423.49,14657.44,2279.43,31408.7,14532.96,2386.21
TXN00520,18/12/2025,2025,12,Q4,Operations,Hamilton,Software,Government,25815.86,8666.87,2204.54,24418.11,9027.69,2238.13
TXN00679,18/12/2025,2025,12,Q4,Marketing,Auckland,Hardware,Corporate,17836.3,12132.74,2032.27,17718.15,11714.88,2100.84
TXN00694,18/12/2025,2025,12,Q4,Sales,Hamilton,Software,Government,35456.08,10977.09,3197.96,34377.61,11655.07,3252.92
TXN00778,18/12/2025,2025,12,Q4,IT,Hamilton,Professional Services,Government,16710.21,6687.84,1731.09,16794.01,6212.51,1821.09
TXN01632,18/12/2025,2025,12,Q4,Sales,Hamilton,Software,Government,17755.41,5950.18,1728.71,16713.67,5938.35,1709.76
TXN00002,19/12/2025,2025,12,Q4,Marketing,Auckland,Support Services,Government,18296.79,6766.42,2442.38,19461.04,6813.83,2532.72
TXN01644,19/12/2025,2025,12,Q4,Sales,Christchurch,Software,Government,28942.49,10420.11,3094.12,26142.72,10497.19,3225.41
TXN00175,20/12/2025,2025,12,Q4,Sales,Wellington,Consulting,Government,42657.12,18732,4276.52,42653.43,19132.36,4633.97
TXN00468,20/12/2025,2025,12,Q4,Sales,Hamilton,Hardware,Corporate,15608.58,10379.07,1475.53,15390.79,10298.61,1568.36
TXN01204,20/12/2025,2025,12,Q4,Marketing,Christchurch,Training,SME,10344.29,4819.97,1170.73,9761.15,4942.92,1180.36
TXN00851,22/12/2025,2025,12,Q4,Operations,Wellington,Training,Corporate,17214.72,7688.66,1287.82,17094.35,8025.09,1250.66
TXN01855,22/12/2025,2025,12,Q4,Sales,Auckland,Support Services,Government,24963.78,9175.62,2671.34,23624.61,9376.41,2739.74
TXN00404,24/12/2025,2025,12,Q4,Operations,Christchurch,Hardware,SME,19840.69,12837.25,1699.26,20081.08,12399.48,1719.89
TXN00935,24/12/2025,2025,12,Q4,Marketing,Auckland,Support Services,Corporate,11855.79,4473.48,1530.54,11729.71,4505.5,1637.36
TXN00575,25/12/2025,2025,12,Q4,Operations,Christchurch,Support Services,Corporate,22081.47,8436.31,1412.02,19778.57,8495.81,1427.93
TXN00064,27/12/2025,2025,12,Q4,Sales,Christchurch,Consulting,Corporate,34572.4,13666.63,3436.69,31945.8,13752.81,3325.05
TXN00326,27/12/2025,2025,12,Q4,Administration,Auckland,Consulting,SME,24958.13,10648.21,1923.22,23124.14,11115.85,2018.3
TXN01867,27/12/2025,2025,12,Q4,Sales,Auckland,Hardware,Corporate,38955.98,25982.62,3938.39,34511.71,26825.36,3980.27
TXN00418,28/12/2025,2025,12,Q4,Administration,Wellington,Professional Services,Corporate,35089.01,14299.87,2544.04,34796.64,14903.36,2544
TXN00291,29/12/2025,2025,12,Q4,Administration,Christchurch,Software,Corporate,29782.26,10339.89,2188.37,27991.41,9541.35,2286.09
TXN00655,30/12/2025,2025,12,Q4,Sales,Wellington,Consulting,Government,35881.15,15236.61,3187.69,33857.94,14869.5,3312.89
TXN01520,30/12/2025,2025,12,Q4,IT,Christchurch,Software,SME,16287.88,5324.27,1511.74,16751.58,5331.2,1606.11
TXN00524,31/12/2025,2025,12,Q4,Customer Service,Hamilton,Training,Government,14362.56,6604.53,1173.76,14600.05,6686.88,1156.36
TXN00918,31/12/2025,2025,12,Q4,Operations,Tauranga,Software,SME,16487.97,5383.8,1270.58,17169.33,5428.67,1265.71
TXN00863,1/01/2026,2026,1,Q1,Operations,Christchurch,Consulting,Corporate,23442.77,10861.62,1867.18,23597.32,11541.6,1832.04
TXN00642,2/01/2026,2026,1,Q1,Marketing,Auckland,Software,Corporate,29323.49,10018.49,2877.87,28605.27,11034.8,2809.45
TXN00714,2/01/2026,2026,1,Q1,Customer Service,Auckland,Software,Corporate,26018.26,8290.43,2506.67,27033.99,8955.07,2441.12
TXN00829,2/01/2026,2026,1,Q1,Administration,Wellington,Support Services,Corporate,19403.73,6939.8,1451.94,17954.41,6968.46,1467.5
TXN00914,2/01/2026,2026,1,Q1,Administration,Christchurch,Consulting,Corporate,27239.89,11013.11,1999.05,27613.7,11467.82,1900.71
TXN01105,2/01/2026,2026,1,Q1,Operations,Auckland,Support Services,SME,10332.35,3623.42,861.66,9694.66,3752.79,845.86
TXN01585,2/01/2026,2026,1,Q1,Operations,Wellington,Consulting,Government,17537.95,7934.47,1246.21,17028.62,7813.36,1248.21
TXN00021,3/01/2026,2026,1,Q1,Operations,Auckland,Software,SME,18535.92,6337.89,1476.5,17202.84,6236.06,1572.8
TXN00663,3/01/2026,2026,1,Q1,Sales,Hamilton,Training,Government,9412.71,3808.15,1023.92,8686.12,3647.29,1102.37
TXN00842,3/01/2026,2026,1,Q1,Administration,Hamilton,Consulting,SME,15793.85,6824.3,1332.47,15921.53,6896.52,1306.28
TXN01519,4/01/2026,2026,1,Q1,Administration,Auckland,Training,Corporate,19901.18,8669.68,1535.34,18396.38,8415.61,1500.95
TXN00682,5/01/2026,2026,1,Q1,Customer Service,Hamilton,Hardware,Government,21065.52,14095.26,1766.66,20813.99,15007.49,1863.59
TXN01032,5/01/2026,2026,1,Q1,Customer Service,Auckland,Training,Corporate,12958.78,5756.59,1043.73,12627.99,6116.94,1059.76
TXN01928,5/01/2026,2026,1,Q1,Sales,Tauranga,Professional Services,Corporate,30357.99,11234.22,2957.49,30871.21,10311.9,3007.74
TXN00200,6/01/2026,2026,1,Q1,Operations,Auckland,Consulting,Government,36249.06,15045.29,2941.87,34865.99,15186.65,3263.42
TXN00319,7/01/2026,2026,1,Q1,Sales,Christchurch,Consulting,SME,29554.76,12424.62,2925.11,28069.74,12482.74,2707.47
TXN00862,7/01/2026,2026,1,Q1,Customer Service,Christchurch,Consulting,SME,20009.45,9245.48,1805.15,20260.26,9510.18,1948.78
TXN01292,7/01/2026,2026,1,Q1,Sales,Auckland,Software,Corporate,35214.43,12080.43,3416.88,34472.46,12173.23,3350.86
TXN01440,7/01/2026,2026,1,Q1,Sales,Auckland,Training,SME,12335.66,5745.49,1045.32,11615.39,5658.36,1045.18
TXN01921,7/01/2026,2026,1,Q1,Marketing,Auckland,Software,Government,34802.13,11772.99,4118.94,33370.81,12032.67,4098.79
TXN01185,8/01/2026,2026,1,Q1,IT,Auckland,Training,SME,11725.2,5332.08,1174.12,11313.91,5376.52,1202.4
TXN01370,8/01/2026,2026,1,Q1,Marketing,Auckland,Consulting,Government,36935.48,16026.44,4896.98,34279.95,16657.92,5068.07
TXN01814,8/01/2026,2026,1,Q1,Sales,Tauranga,Software,Government,30905.42,11525.68,2763.02,31704.3,12526.35,2721.65
TXN00953,9/01/2026,2026,1,Q1,Marketing,Auckland,Software,Individual,11592.99,4289,1368.3,10972.34,4334.89,1325.84
TXN01470,9/01/2026,2026,1,Q1,Operations,Hamilton,Support Services,SME,13545.19,5299.89,1017.09,12601.1,5466.27,995.26
TXN01106,11/01/2026,2026,1,Q1,Operations,Wellington,Consulting,Corporate,30432.83,13236.37,2484.44,31303.29,12868.19,2519.32
TXN00636,12/01/2026,2026,1,Q1,IT,Tauranga,Support Services,Corporate,11246.22,4324.85,1131.81,10296.25,4606.3,1144.11
TXN00652,12/01/2026,2026,1,Q1,Customer Service,Tauranga,Software,Corporate,27167.08,9408.87,2310.47,25427.94,9071.35,2403.77
TXN00681,12/01/2026,2026,1,Q1,IT,Wellington,Training,SME,10817.67,4678.05,1112.04,10100.62,4774.55,1192.29
TXN01148,12/01/2026,2026,1,Q1,Sales,Tauranga,Training,Government,9716.01,4811.94,959.42,8928.39,4504.5,991.71
TXN01473,12/01/2026,2026,1,Q1,Administration,Tauranga,Consulting,SME,17436.02,7510.88,1338.69,17140.67,7704.78,1436.36
TXN00666,13/01/2026,2026,1,Q1,Customer Service,Auckland,Training,Government,14736.97,6591.38,1340.76,14510.33,6141.98,1391.33
TXN01748,13/01/2026,2026,1,Q1,Marketing,Tauranga,Professional Services,SME,15513.69,6097.88,2005.43,14707.6,6242.89,2127.97
TXN00280,14/01/2026,2026,1,Q1,Customer Service,Auckland,Professional Services,Corporate,32110.97,11939.78,2715.61,32399.41,11941.73,2593.41
TXN00016,15/01/2026,2026,1,Q1,Operations,Hamilton,Hardware,Corporate,17064.02,11456.79,1350.35,17124.96,12013.08,1346.87
TXN00358,15/01/2026,2026,1,Q1,Sales,Tauranga,Consulting,Corporate,32749.6,13612.91,3489.07,29856.71,13863.99,3634.15
TXN01268,15/01/2026,2026,1,Q1,Sales,Christchurch,Support Services,Corporate,15164.52,6194.87,1683.39,14293.87,6337.77,1793.14
TXN00241,16/01/2026,2026,1,Q1,Sales,Christchurch,Consulting,Government,40195.02,17157.13,4061.93,39887.29,16644.59,4088.38
TXN01175,16/01/2026,2026,1,Q1,Sales,Hamilton,Training,Corporate,12497.84,5908.05,1253.74,12526.83,5920.78,1231.93
TXN01160,17/01/2026,2026,1,Q1,Administration,Auckland,Consulting,Corporate,24685.67,9935.6,1915.59,25217.97,9886.96,2026.72
TXN01420,18/01/2026,2026,1,Q1,Sales,Tauranga,Training,Individual,5630.82,2564.63,498.37,5697.24,2777.4,536.89
TXN00012,19/01/2026,2026,1,Q1,Marketing,Auckland,Training,Government,10177.11,4545.42,1148.3,9761.16,4729.68,1132.33
TXN01831,19/01/2026,2026,1,Q1,Sales,Auckland,Software,Corporate,24087.81,7930.44,2204.1,23523.92,7773.26,2212.6
TXN00787,20/01/2026,2026,1,Q1,Sales,Christchurch,Software,Corporate,28160.18,9806.38,2393.14,24390.76,10372.49,2509.37
TXN00854,20/01/2026,2026,1,Q1,Operations,Auckland,Training,SME,7074.68,3177.28,573.85,6660.63,3149.17,571.56
TXN01143,20/01/2026,2026,1,Q1,Administration,Christchurch,Hardware,SME,9948.67,6729.77,774.95,9778.5,7536.9,761.57
TXN01576,20/01/2026,2026,1,Q1,Operations,Wellington,Training,Corporate,13269.87,6188.34,1174.85,12987.96,6437.8,1139.05
TXN01708,20/01/2026,2026,1,Q1,IT,Hamilton,Training,Corporate,12131.6,5801.67,1249.09,12101.56,6008.51,1290.33
TXN00538,21/01/2026,2026,1,Q1,Customer Service,Hamilton,Software,Government,23882.02,8377.45,2109.82,21472.51,8122.29,2114.37
TXN01337,21/01/2026,2026,1,Q1,Administration,Auckland,Consulting,Government,35462.6,14635.32,2953.18,34308.81,14261.74,3274.52
TXN00516,22/01/2026,2026,1,Q1,Marketing,Auckland,Support Services,SME,17138.07,6622.81,1985.03,16631.41,6398.86,1934.43
TXN00553,22/01/2026,2026,1,Q1,Operations,Wellington,Professional Services,Corporate,21554.74,9003.72,1806.05,21170.24,9301.59,1697.99
TXN01234,22/01/2026,2026,1,Q1,Customer Service,Hamilton,Support Services,SME,5963.36,2379.02,507.76,5916.97,2310.91,515.17
TXN00980,23/01/2026,2026,1,Q1,Administration,Tauranga,Hardware,SME,11746.35,8445.73,781.1,11161.01,8521,837.32
TXN01510,24/01/2026,2026,1,Q1,Marketing,Hamilton,Support Services,Corporate,11945.84,4449.94,1629.28,11352.64,4558.43,1650.28
TXN00875,25/01/2026,2026,1,Q1,Sales,Hamilton,Training,Corporate,23659.57,9514.47,2203.87,21283.69,10020.15,2230.37
TXN01225,25/01/2026,2026,1,Q1,Operations,Wellington,Training,Government,13419.76,6408.94,1035.11,12881.7,6453.48,1010.89
TXN01593,25/01/2026,2026,1,Q1,Administration,Auckland,Hardware,Government,14603.76,9639.43,948.54,13989.79,9670.87,1012.84
TXN00342,26/01/2026,2026,1,Q1,Sales,Hamilton,Software,SME,20677.43,7565.67,1993.58,19290.45,7361.96,1989.23
TXN00380,27/01/2026,2026,1,Q1,Sales,Tauranga,Professional Services,Government,27488.97,10787.9,2568.82,26746.21,11069.23,2759.12
TXN01971,27/01/2026,2026,1,Q1,Sales,Hamilton,Professional Services,SME,23168.83,9075.03,2106.27,22889.68,9014.51,2019.41
TXN01435,28/01/2026,2026,1,Q1,Marketing,Christchurch,Support Services,Government,15659.9,6214.36,1839.56,14254.03,6589.23,1683.79
TXN00498,29/01/2026,2026,1,Q1,Customer Service,Tauranga,Software,Individual,9654.26,2899.41,854.15,9351.59,3028.66,818.69
TXN00505,29/01/2026,2026,1,Q1,IT,Hamilton,Support Services,SME,11054.76,4205.82,1170.11,10643.39,4326.27,1153.19
TXN01284,29/01/2026,2026,1,Q1,Administration,Auckland,Professional Services,Government,29405.57,11596.82,2248.05,26801.57,12083.76,2136.26
TXN01757,29/01/2026,2026,1,Q1,IT,Tauranga,Software,Individual,13594.39,4494.06,1360.4,13855.84,4418.2,1335.11
TXN00393,30/01/2026,2026,1,Q1,Marketing,Wellington,Support Services,Government,13039.87,5075.61,1499.48,11010.8,5031.49,1594.25
TXN00157,2/02/2026,2026,2,Q1,Sales,Auckland,Consulting,Government,35367.95,16393.7,2874.98,33017.68,16722.02,2962.21
TXN01917,2/02/2026,2026,2,Q1,Administration,Auckland,Hardware,Government,17740.58,11652.87,1443.39,17367.03,12134.82,1414.58
TXN00097,3/02/2026,2026,2,Q1,Operations,Auckland,Consulting,Corporate,35384.96,14452.14,3011.53,34238.2,14128.06,3018.93
TXN00493,3/02/2026,2026,2,Q1,Customer Service,Tauranga,Hardware,Corporate,14949.7,10196.33,1402.67,15219.17,10622.73,1474.7
TXN01281,3/02/2026,2026,2,Q1,Administration,Auckland,Consulting,SME,20660.94,8447.71,1434.03,21255.7,8197.16,1467.75
TXN01758,3/02/2026,2026,2,Q1,Marketing,Wellington,Training,Government,12170.96,5805.38,1548.73,12239.38,5709.31,1500.82
TXN01910,3/02/2026,2026,2,Q1,Customer Service,Auckland,Professional Services,SME,19599.26,7900.31,1644.66,17736.74,8180.82,1654.26
TXN01983,3/02/2026,2026,2,Q1,Customer Service,Hamilton,Support Services,Individual,4265.79,1596.01,363.69,4072.24,1654.75,403.81
TXN00213,4/02/2026,2026,2,Q1,Operations,Christchurch,Training,Government,8551.75,3862.11,762.05,9022.69,4042.28,809.66
TXN01552,4/02/2026,2026,2,Q1,Operations,Wellington,Support Services,Corporate,12988.8,4863.81,1102.07,12637.97,4939.19,1130.53
TXN00723,5/02/2026,2026,2,Q1,Marketing,Tauranga,Consulting,Government,19646.51,8431.27,2365.18,20236.05,8713.54,2360.34
TXN00845,6/02/2026,2026,2,Q1,Sales,Wellington,Consulting,SME,29347.36,12035.4,2503.56,27810.24,11989.97,2473.12
TXN01712,6/02/2026,2026,2,Q1,Customer Service,Wellington,Software,Corporate,39353.54,13385.91,3113.48,38460.93,13696.56,2986.75
TXN00091,7/02/2026,2026,2,Q1,Operations,Tauranga,Software,Corporate,17934.74,5938.88,1431.68,15841.9,6072.96,1411.99
TXN00430,7/02/2026,2026,2,Q1,Administration,Wellington,Software,Individual,8960.63,3001.76,664.91,7668.46,3178.12,698.19
TXN01202,7/02/2026,2026,2,Q1,IT,Wellington,Training,Corporate,12332.02,5597.94,1132.31,11959.62,5311.66,1121.96
TXN01304,7/02/2026,2026,2,Q1,IT,Wellington,Consulting,Individual,23523.09,10551.95,2415.14,22551.87,10636.33,2471.35
TXN01538,7/02/2026,2026,2,Q1,Sales,Christchurch,Professional Services,Corporate,34275.09,14384.57,3438.87,34349.93,14594.11,3428.89
TXN01888,7/02/2026,2026,2,Q1,Operations,Wellington,Consulting,SME,20108.98,7963.64,1746.19,19638.86,8120.23,1721.4
TXN00501,8/02/2026,2026,2,Q1,Marketing,Wellington,Consulting,Corporate,29336.13,11347.2,3385.2,28214.8,11498.52,3493.74
TXN01137,8/02/2026,2026,2,Q1,Marketing,Christchurch,Software,Government,26072.39,7678.05,3190.13,26744.86,8240.87,3266.18
TXN00376,9/02/2026,2026,2,Q1,IT,Wellington,Hardware,Corporate,19799.57,13437.03,2159.04,19780.54,14090.72,2232.12
TXN00708,9/02/2026,2026,2,Q1,Operations,Wellington,Support Services,SME,9045.3,3299.33,659.44,8785.4,3377.61,655.7
TXN00884,9/02/2026,2026,2,Q1,Sales,Hamilton,Consulting,SME,21225.78,9345.56,2078.51,19959.58,9278.08,2180.8
TXN01223,9/02/2026,2026,2,Q1,Sales,Auckland,Professional Services,SME,18707.43,7587.73,1795.56,18863.64,7311.67,1799.56
TXN01274,9/02/2026,2026,2,Q1,Customer Service,Auckland,Hardware,Government,20704.27,15013.21,1774.58,20322.21,16092.97,1847.33
TXN01315,9/02/2026,2026,2,Q1,Marketing,Christchurch,Software,Corporate,22815.22,7858.73,2604.04,21506.58,8086.64,2537.67
TXN01334,9/02/2026,2026,2,Q1,Marketing,Wellington,Hardware,Government,11064.84,7347.18,1301.47,10392.25,7368.94,1367.47
TXN00210,10/02/2026,2026,2,Q1,Customer Service,Christchurch,Support Services,Corporate,14218.82,5721.13,1254.81,14302.85,5883.46,1371.18
TXN01693,11/02/2026,2026,2,Q1,Operations,Wellington,Software,Government,24281.82,7903.66,2132.8,22405.33,8170.5,2279.51
TXN01954,12/02/2026,2026,2,Q1,IT,Christchurch,Support Services,Individual,7156.39,2815.02,689.34,6899.91,2785.83,709.57
TXN00361,13/02/2026,2026,2,Q1,Operations,Tauranga,Support Services,Corporate,10032.62,3812.18,820.84,9576.14,3704.93,795.92
TXN01251,13/02/2026,2026,2,Q1,Marketing,Christchurch,Training,Corporate,7851.39,3707.01,1019.56,7153.79,3749.47,1060.07
TXN00251,14/02/2026,2026,2,Q1,Operations,Tauranga,Software,Corporate,13978.6,4606.46,1248.84,13653.88,4611.17,1207.02
TXN00820,14/02/2026,2026,2,Q1,Sales,Christchurch,Support Services,Government,23293.98,8356.81,1800.21,21744.84,8701.6,1808.76
TXN01653,14/02/2026,2026,2,Q1,Customer Service,Auckland,Software,SME,21559.11,7352.48,1853.76,21263.15,7336.5,1989.28
TXN01899,14/02/2026,2026,2,Q1,Administration,Auckland,Hardware,Corporate,17425.02,12349.73,1348.54,17463.21,12290.82,1331.26
TXN00253,15/02/2026,2026,2,Q1,Customer Service,Auckland,Software,Government,18794.26,6097.32,1534.26,18633.82,6380.15,1488.1
TXN01306,15/02/2026,2026,2,Q1,Sales,Tauranga,Professional Services,SME,21588.6,8835.28,2488.27,20660.91,8463.93,2723.26
TXN01615,15/02/2026,2026,2,Q1,Administration,Tauranga,Training,SME,6801.92,2967.46,544.42,6801.35,3023.94,568.02
TXN01948,15/02/2026,2026,2,Q1,Sales,Auckland,Consulting,Corporate,52641.46,21281.28,4914.13,55205.83,21009.06,5269.54
TXN01059,16/02/2026,2026,2,Q1,Marketing,Hamilton,Training,SME,7156.83,3088.94,795.53,7125.72,3080.51,780.69
TXN01273,16/02/2026,2026,2,Q1,Marketing,Wellington,Software,SME,23082.5,7451.84,2634.08,23057.15,7464.52,2815.05
TXN01564,16/02/2026,2026,2,Q1,Operations,Hamilton,Professional Services,Corporate,21295.79,8421.34,1642.92,20978.37,8819.94,1823.52
TXN01862,16/02/2026,2026,2,Q1,Sales,Christchurch,Support Services,Government,15204.99,5727.35,1329.81,13952.56,5739.97,1383.1
TXN01878,16/02/2026,2026,2,Q1,Operations,Auckland,Training,Corporate,11664.51,4962.14,908.74,11428.5,5025.65,912.77
TXN01959,17/02/2026,2026,2,Q1,Sales,Hamilton,Training,SME,14840.4,6578.87,1506.5,15294.32,6545.15,1522.98
TXN00533,18/02/2026,2026,2,Q1,Customer Service,Wellington,Consulting,Corporate,35789.59,15851.13,2946.42,36743.61,15721.04,2925.57
TXN01717,18/02/2026,2026,2,Q1,Sales,Tauranga,Support Services,Corporate,9744.38,3609.54,836.15,9248.57,3709.95,909.57
TXN00052,19/02/2026,2026,2,Q1,IT,Auckland,Support Services,Corporate,20460.02,8303.23,1669.01,18369.94,8548.64,1647.73
TXN00908,19/02/2026,2026,2,Q1,IT,Wellington,Consulting,Corporate,28065.89,10895.26,2691.22,30020.91,11486.45,2950.36
TXN01710,19/02/2026,2026,2,Q1,IT,Tauranga,Software,Corporate,27585.62,9725.14,2689.31,26483.85,9996.1,2875.08
TXN01407,20/02/2026,2026,2,Q1,Administration,Auckland,Software,Individual,12470.13,4126.75,1055.67,11947.7,4005.57,1054.38
TXN01424,20/02/2026,2026,2,Q1,IT,Wellington,Software,SME,20798.7,7297.91,2215.77,19849.92,6677.66,2225.65
TXN01779,20/02/2026,2026,2,Q1,Customer Service,Auckland,Hardware,Government,19767.17,14632.23,1776.64,18983.96,15414.84,1745.5
TXN01282,21/02/2026,2026,2,Q1,Administration,Auckland,Software,Corporate,26016.22,8661.92,1602.97,24825.14,9044.85,1562.12
TXN01372,21/02/2026,2026,2,Q1,Customer Service,Auckland,Professional Services,Corporate,30345.24,12461.88,2542,31132.28,13097,2622.17
TXN01571,21/02/2026,2026,2,Q1,Marketing,Hamilton,Professional Services,Individual,15190.66,6244.71,1425.92,14638.21,6508.63,1389.79
TXN00394,22/02/2026,2026,2,Q1,IT,Auckland,Hardware,SME,11340.12,7795.15,1041.74,11128.51,7842.83,1052.33
TXN01614,22/02/2026,2026,2,Q1,Marketing,Wellington,Hardware,Corporate,19545.78,13888.71,2341.9,18788.59,13982.62,2472.86
TXN00887,23/02/2026,2026,2,Q1,Sales,Auckland,Hardware,SME,20219.34,13998.62,2037.1,20330.63,15095.67,1942.26
TXN00281,24/02/2026,2026,2,Q1,Administration,Christchurch,Hardware,Individual,11170.67,7416.57,751.7,10096.94,7699.03,717.12
TXN00878,24/02/2026,2026,2,Q1,Sales,Auckland,Support Services,SME,11743.19,4179.71,1282.61,11018.34,4238.51,1213.8
TXN00907,24/02/2026,2026,2,Q1,Administration,Hamilton,Consulting,SME,20820.45,8464.36,1497.54,19906.88,8697.39,1655.69
TXN00006,25/02/2026,2026,2,Q1,Administration,Auckland,Software,Corporate,22448.23,7930.98,1941.49,21049.65,7889.76,2097.47
TXN00357,25/02/2026,2026,2,Q1,Administration,Wellington,Professional Services,Corporate,28182.02,11098.14,2013.76,24856.79,11900.03,2103.08
TXN00148,26/02/2026,2026,2,Q1,Sales,Christchurch,Consulting,Government,38780.82,17240.26,2992.2,37736.26,18837.17,2979.61
TXN00548,27/02/2026,2026,2,Q1,Marketing,Wellington,Software,Corporate,15466.23,5234.41,2019.32,14825.32,5467.62,1966.72
TXN01170,27/02/2026,2026,2,Q1,Marketing,Christchurch,Software,Corporate,17308.66,5940.51,2088.27,16199.34,6122.51,2012.47
TXN01765,27/02/2026,2026,2,Q1,Marketing,Christchurch,Professional Services,Corporate,19684.34,7509.2,2319.42,18450.02,7606.74,2316.89
TXN00273,28/02/2026,2026,2,Q1,Marketing,Auckland,Professional Services,SME,23780.93,9348.09,2633.42,22083.92,9769.8,2618.65
TXN00348,28/02/2026,2026,2,Q1,Operations,Hamilton,Software,Corporate,13932.65,4748.99,1172.31,13159.12,4822.45,1238.89
TXN01946,28/02/2026,2026,2,Q1,Administration,Christchurch,Support Services,SME,5370.03,1908.88,388.24,4396.72,1888.55,363.36
TXN00849,1/03/2026,2026,3,Q1,Operations,Christchurch,Consulting,Government,25124.31,11067.72,2072.34,24682.31,11774.2,2211.24
TXN00853,1/03/2026,2026,3,Q1,IT,Auckland,Support Services,Government,15888.05,6268.71,1352.36,15595.99,6295.98,1284.55
TXN01633,1/03/2026,2026,3,Q1,Marketing,Wellington,Software,SME,18712.8,6276.62,2341.77,18848,6159.37,2292.62
TXN00145,2/03/2026,2026,3,Q1,Administration,Auckland,Hardware,Government,16979.99,11522.37,1389.76,16752.49,12174.21,1505.66
TXN00302,2/03/2026,2026,3,Q1,Marketing,Auckland,Software,SME,20787.47,7549.13,2192.35,19821.44,8113.79,2210.83
TXN00454,2/03/2026,2026,3,Q1,Marketing,Auckland,Software,Corporate,27222.38,9635.42,3449.7,28077.64,9339.07,3378.39
TXN01395,2/03/2026,2026,3,Q1,Sales,Wellington,Consulting,Corporate,40117.27,17569.39,3541.68,34191.52,18205.77,3733.51
TXN00179,3/03/2026,2026,3,Q1,Operations,Christchurch,Training,SME,7193.15,3170.71,596.26,6705.78,3162.52,611.31
TXN00324,4/03/2026,2026,3,Q1,IT,Wellington,Consulting,Government,35846.91,15047.59,3889.36,34073.25,15330.58,3805.66
TXN01830,4/03/2026,2026,3,Q1,Customer Service,Auckland,Software,SME,20741.27,7228.06,1553.23,19630.14,7206.06,1571.08
TXN00442,6/03/2026,2026,3,Q1,Sales,Wellington,Professional Services,Corporate,39223.9,15925.12,4479.33,40124.82,16333.77,4760.61
TXN01415,6/03/2026,2026,3,Q1,Marketing,Tauranga,Software,Corporate,18273.97,6064.54,2333.37,15972.83,6052.92,2165.38
TXN01636,6/03/2026,2026,3,Q1,Customer Service,Auckland,Training,SME,9141.62,3716.56,847.68,8586.4,3807.51,884.38
